短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
基本可以说是，郭柯宇以一己之力把一个节目拉到了目前国产综艺前所未有的高度。,https://img1.doubanio.com/icon/u2520813-9.jpg,3,,https://www.douban.com/people/Mrs_Dalloway/,Mrs Dalloway,看过,"
                    2021-10-20 22:45:11
                "
真的要吹爆它,https://img2.doubanio.com/icon/u1553203-42.jpg,0,,https://www.douban.com/people/RyanWolfe/,Ryan宝,看过,"
                    2021-10-27 20:39:06
                "
哇真的是太刺激了 搓手手等更新,https://img2.doubanio.com/icon/u60461419-3.jpg,0,,https://www.douban.com/people/60461419/,EvianTan,看过,"
                    2021-08-24 13:41:19
                "
不狗血，很具有反思性，值得恋爱中、单身、婚姻中和离异的人看看，作为反思。嘉宾阵容也很棒，有很接地气的复旦大学社会心理学家沈奕斐，温暖又睿智的奇葩说红人黄执中，分析问题经常在要点上的胡彦斌（令人刮目相看），郭采洁也不错，长得很灵气，也有自己的观点。,https://img9.doubanio.com/icon/u40460276-74.jpg,0,,https://www.douban.com/people/sunflower97/,九月霜降,看过,"
                    2021-10-14 21:31:36
                "
"小作文写够了，狗男人也骂过了，但那又咋样，生活还在继续。

好感度(或者和他们相处舒适感）排个顺序:   郭柯宇＞佟晨洁＞KK＞老王＞朱雅琼＞章贺。",https://img9.doubanio.com/icon/u143490106-5.jpg,0,,https://www.douban.com/people/143490106/,快乐路人甲,看过,"
                    2021-10-30 22:41:20
                "
看的时候也是蛮真情实感了，成人的爱情，婚姻，现实。,https://img2.doubanio.com/icon/u90553636-2.jpg,0,,https://www.douban.com/people/90553636/,aoi酱,看过,"
                    2021-12-24 17:23:22
                "
终结者老王，有被笑到,https://img2.doubanio.com/icon/u172475345-2.jpg,0,,https://www.douban.com/people/172475345/,赤彡吉人,看过,"
                    2021-10-27 22:17:11
                "
前半段全是为章鱼夫妇而磕，祈祷出现复合的结尾。可从36问之后，竟像顿悟般明白了她的隐忍她的眼泪她那没有细说却处处提及的十年。正如结尾时老师所说，大家都认为佟是人间清醒，为何KK酗酒成瘾仍然不离，那一定是他身上有许多我们未曾看见的亮点。反之亦然，章看起来面面俱到深情款款，那又为何郭即使心动也硬是不复。那么长的岁月，若不是伤得够深，也不会这样决绝。第一次为综艺流泪，因为这里有爱憎有离合有说不清道不明的情愫蔓延。所有的答案，交予时光。,https://img1.doubanio.com/icon/u164090423-38.jpg,0,,https://www.douban.com/people/164090423/,乞力马扎罗的雪,看过,"
                    2021-11-15 23:28:00
                "
满分主要是给这几位敢于袒露真实自我的“老师”，嘉宾里的专家也不错。,https://img2.doubanio.com/icon/u1053858-1.jpg,0,,https://www.douban.com/people/xiao0/,来福灵,看过,"
                    2021-10-25 19:37:28
                "
新疆太美了！里面穿插的文案也很喜欢。但是三对的婚姻确实不具有普适性反而让人觉得窒息。演播厅嘉宾输出的观点蛮有趣的。除了佟其他都挺作的，可能综艺放大了缺点这一面吧。有点高开低走后面看点没那么多...我是不太信不到20天的旅游能换回近十年的婚姻裂痕,https://img2.doubanio.com/icon/u168392438-1.jpg,3,,https://www.douban.com/people/168392438/,废柴,看过,"
                    2021-09-22 09:56:08
                "
章鱼组的ENDING的确浪漫，满足了观众的观赏期待。节目组给嘉宾的信?? 必须点赞。,https://img2.doubanio.com/icon/u1809076-133.jpg,0,,https://www.douban.com/people/zjhztjj/,天蝎座的牛,看过,"
                    2021-10-30 18:44:38
                "
这样的真人秀真的能从中学到很多，看到了人的矛盾复杂，最开始也会夹带个人情绪对嘉宾做一些评价，但其实很傲慢，只是因为这些问题被摆在我面前我才觉得不适，不代表生活中我就没有。 最后印象很深的是老王那句突然发现你老了，一直感觉老王不爱朱，他只爱一个身份是不是朱都可以，但这一刻他好像终于看清了身边的人。还有章和郭的骄傲和自尊横亘其间，真的让人抓心挠肺恨铁不成钢，但自己其实也有时会这样。佟晨洁太好了，她一定经历了很多才造就了今天的格局和智慧，我很希望成为这样的人。 开始几期我真的觉得有些琐碎无聊，本来想最多四星吧，但在沈和黄的拓展总结升华中学到了好多，也看见了节目设计的用心。值得一看，希望以后和爱人能再一起看。,https://img2.doubanio.com/icon/u150905017-1.jpg,0,,https://www.douban.com/people/150905017/,白主教,看过,"
                    2021-11-01 08:10:25
                "
扣一颗星因为章贺,https://img9.doubanio.com/icon/u51850298-64.jpg,0,,https://www.douban.com/people/51850298/,www.,看过,"
                    2021-10-31 14:11:47
                "
新疆好美！,https://img2.doubanio.com/icon/u127886502-11.jpg,0,,https://www.douban.com/people/127886502/,lycoris-radita,看过,"
                    2021-10-29 13:45:10
                "
郭柯宇和章贺最后的拥抱让我恨不得打十星！,https://img3.doubanio.com/icon/u149294789-10.jpg,1,,https://www.douban.com/people/149294789/,1898,看过,"
                    2021-10-26 21:25:25
                "
迄今为止最多感触的情感真人秀,https://img9.doubanio.com/icon/u49993879-5.jpg,0,,https://www.douban.com/people/49993879/,阿闲,看过,"
                    2021-12-30 14:31:25
                "
人与人之间的结局谁来决定,https://img1.doubanio.com/icon/u77102327-18.jpg,0,,https://www.douban.com/people/77102327/,今天一定早睡,看过,"
                    2021-12-31 23:24:35
                "
一开始看前几期有很多疑问，在最后三期慢慢解开了…有时候相爱is not enough…,https://img2.doubanio.com/icon/u17065887-21.jpg,0,,https://www.douban.com/people/verabw/,Vera.W,看过,"
                    2021-10-21 04:36:09
                "
这是个宝藏节目组啊，最后节目组给嘉宾的手写信也太珍贵了！节目组选的bgm也很加分～爱真的是个复杂的情感啊。“我们俩缘分这一场，到了大自然这么壮阔的地方，天地间儿女情长太微不足道了。爱情太渺小了，或者说它的层面有一点单薄。你温暖我，我也要温暖你，我们要有情有义的。”,https://img1.doubanio.com/icon/u2846160-9.jpg,1,,https://www.douban.com/people/fabulousczj/,二三四七。,看过,"
                    2021-08-08 08:29:47
                "
很真挚，很有反思性，也很实验，虽然有明显剧本痕迹，但是在这个节目中看到了女性导演散发的光芒，完全不影响它散发的温热。,https://img9.doubanio.com/icon/u122220203-5.jpg,1,,https://www.douban.com/people/122220203/,月亮掉到井里去,看过,"
                    2021-08-28 00:05:40
                "
难得的综艺，以人为镜,https://img9.doubanio.com/icon/u2600468-4.jpg,0,,https://www.douban.com/people/starhui/,starhui,看过,"
                    2022-03-01 10:36:21
                "
大概是我看过最棒的综艺了，非常感动，也从中学到了很多。,https://img2.doubanio.com/icon/u103619776-1.jpg,2,,https://www.douban.com/people/103619776/,丁丁,看过,"
                    2021-10-06 21:44:47
                "
见证了爱里的所有状态。勇敢、真实，拜托了。,https://img9.doubanio.com/icon/u78660840-4.jpg,0,,https://www.douban.com/people/78660840/,啊？,看过,"
                    2021-11-09 07:39:06
                "
"当我们在谈论爱情时我们在讨论什么
那 谈论婚姻时呢

终于看到了结局  只想说婚姻是勇敢者和聪明者的游戏
",https://img2.doubanio.com/icon/u210510308-2.jpg,0,,https://www.douban.com/people/LNTANO_9/,LNTANO,看过,"
                    2021-10-20 19:14:46
                "
看了三期，期期emo。我们需要这样的观察，情感教育应该是这样多样化的。 看到第5期了。郭柯宇感受和表达方式太细腻了，很难不爱上她。也有一些能理解章贺为什么一直在追问，他在那十年里有委屈。我想郭柯宇没有真正爱上过这个男的吧。 11月12日更新：郭柯宇唱《忘忧草》这一段让我痛痛快快流了一场泪。要永远跟随自己的心！5555 11月18日更新：郭柯宇是爱过的呀！三对人都爱过的。最后的番外篇感到特别温暖，有空会补一条长评的。,https://img2.doubanio.com/icon/u54950632-13.jpg,1,,https://www.douban.com/people/db_wangwei09/,汤不乱,看过,"
                    2021-11-18 23:48:22
                "
内容就像bgm一样喜欢,https://img1.doubanio.com/icon/u156105202-9.jpg,0,,https://www.douban.com/people/156105202/,M?lon,看过,"
                    2021-12-05 19:41:06
                "
许多人都是爱无能，却仍然在爱情的漩涡里拖着别人下水,https://img2.doubanio.com/icon/u90240050-3.jpg,0,,https://www.douban.com/people/90240050/,幻夏萱草,看过,"
                    2021-10-23 12:39:58
                "
真实，动情,https://img2.doubanio.com/icon/u53105784-33.jpg,1,,https://www.douban.com/people/53105784/,白日梦想家,看过,"
                    2021-10-20 22:56:43
                "
本以为是宣扬离婚冷静期的红砖综艺，没想到却如此细腻。三对（前）夫妻暴露出婚姻除了出轨、家暴这些撒狗血以外，我们正在经历却总是忽视的细枝末节才是生活中逃避不了的问题。btw感谢再见爱人让我知道了郭柯宇，一位在爱情中拧巴但是在这生活中温柔细腻的女演员，期待新作品。,https://img2.doubanio.com/icon/u155549492-1.jpg,1,,https://www.douban.com/people/155549492/,真江湖骗子,看过,"
                    2021-11-04 09:06:50
                "
看的过程中有好多感受与感悟，喜怒哀乐也不由自主的跟着，起起伏伏，安安静静的诉说着，娓娓道来，生活在大自然间流淌着，给我们展示三对真实爱人的百态。节目必然是通过各种仪式感升华了情感，柔和了矛盾，都挺好，都美好，也留给了我们相信爱，与自己和解的勇气。喜欢里面的爱人、观察团的所有表达和输出，值得收藏，值得细细品味。真情实感真的最打动人，这全都由我的泪来证明了。喜欢，顶赞。,https://img1.doubanio.com/icon/u142139647-7.jpg,0,,https://www.douban.com/people/142139647/,Yimeeno,看过,"
                    2021-11-04 13:41:06
                "
不要高估你在一段没有爱情的婚姻里的忍耐程度。沟通是我需要一直学习的一件事情,https://img1.doubanio.com/icon/u88955873-7.jpg,1,,https://www.douban.com/people/88955873/,慢慢慢慢,看过,"
                    2022-03-14 20:37:03
                "
没想到离婚综艺这么感人，新疆太美了吧，真想有节目组伺候着去旅行,https://img2.doubanio.com/icon/u4127342-3.jpg,0,,https://www.douban.com/people/tabaaway/,tamahome,看过,"
                    2021-11-01 13:34:11
                "
章贺和郭柯虐死我吧，真是在玻璃渣里找糖吃,https://img1.doubanio.com/icon/user_normal.jpg,3,,https://www.douban.com/people/229357244/,豆友229357244,看过,"
                    2021-09-24 07:39:49
                "
什么时候想催泪看看这个就好了 保证哭的停不下来?,https://img2.doubanio.com/icon/u108147692-2.jpg,0,,https://www.douban.com/people/nanyin90/,快乐的女神,看过,"
                    2021-10-18 21:24:46
                "
4.5｜年度最佳情感综艺预定。选对嘉宾成功了一半，另一半归功于幕后，敏感且克制，精心设置的互动环节让嘉宾卸下心防全情投入，开头补拍婚纱照、悬崖喊话等极端情境下都很好暴露了每对嘉宾的深层次矛盾和情感爆发点。每个即将或已步入婚姻的人或许都该看看，这里虽然没有离婚常见导火索如钱、性、家庭矛盾等，不够世俗反而可以更深刻探讨到亲密关系如何维系以及自我实现的价值。 章鱼BE美学代表，矛盾在思维层面和精神世界的割裂所导致的沟通失灵，结局下车拥抱绝美名场面。 王朱让人理解了为什么相爱的人却要分开，老王或许是个好人但绝不是个好的爱人，物质满足不是生活的全部，语言打压和精神暴力会摧毁自我效能感，雅琼离开他会活得更好。 K佟其实很合拍，酗酒和孩子并非不可调和，情绪价值同样重要，希望佟姐保持人间清醒，注意及时止损。,https://img9.doubanio.com/icon/u56109525-5.jpg,0,,https://www.douban.com/people/56109525/,路过?,看过,"
                    2021-10-23 15:40:01
                "
哭死我了我的妈，没有爱情的婚姻真的太累了,https://img9.doubanio.com/icon/u205129643-14.jpg,3,,https://www.douban.com/people/205129643/,考研成功上岸,看过,"
                    2021-07-30 17:17:26
                "
糟糕的亲密关系困住了双方，看得旁观者都窒息。喜欢观察室的讨论。以及很好奇胡彦斌这么一明白人怎么受得了和爽子谈恋爱的hhhh 看完结局只想说，劝退了，婚姻。,https://img9.doubanio.com/icon/u162963097-5.jpg,0,,https://www.douban.com/people/162963097/,文化沙哈拉,看过,"
                    2021-10-20 23:57:26
                "
情感综艺天花板不是浪得虚名…,https://img2.doubanio.com/icon/u4461874-22.jpg,6,,https://www.douban.com/people/snailll/,luluornunu,看过,"
                    2021-09-20 04:48:08
                "
很真实，戳心,https://img9.doubanio.com/icon/u138538021-6.jpg,0,,https://www.douban.com/people/138538021/,sunday.,看过,"
                    2021-08-14 19:44:28
                "
先是很气，后面有点悲伤。爱到底是怎么磨灭的，婚姻还有可能幸福吗？不幸福，原因太多了，好似每个人背负着整个社会体系。比如男性被培养成寡言不善表达（老王和老章），不能感知和表达本身就是一种缺失，就不要作为挡箭牌说自己理性了好伐。三位男士跟不上伴侣的步伐。老王控制了雅琼那么多年啊，亲密关系里，请以自我为中心好吗，如果意识到自己不快乐，不能变成更好的人，就不要再互相耽误了，为什么女人要枯萎在婚姻里，男人的事业却没被耽误？为雅琼高兴！,https://img1.doubanio.com/icon/u69806082-9.jpg,1,,https://www.douban.com/people/69806082/,秋野酱,看过,"
                    2021-10-28 14:43:22
                "
"一个璀璨的时刻能够抵消许许多多的裂痕  我没有过那种时刻 
爱还是要放下一些自尊心的吧 ",https://img3.doubanio.com/icon/u49979253-20.jpg,1,,https://www.douban.com/people/crushhee/,ayu,看过,"
                    2021-10-20 13:19:42
                "
See you again.越看越想去新疆。看完彩蛋再来更新一次，真挚的感情总是动人。好节目，希望后面可以保持水平。,https://img9.doubanio.com/icon/u63383745-6.jpg,0,,https://www.douban.com/people/63383745/,无疾而终。,看过,"
                    2021-10-21 02:51:39
                "
真的很难用简单的文字语言去描述，人类的各种复杂情感。我们总没办法泾渭分明地理清我们之间究竟是爱或不爱,https://img2.doubanio.com/icon/u183009852-1.jpg,0,,https://www.douban.com/people/183009852/,满艺,看过,"
                    2021-08-22 14:02:53
                "
"好用心好用心好用心！好棒好棒好棒！
好到连片头从来不跳过 好到连每一首bgm都喜欢
演播室部分虽然长但是必要 输出了很多很多有意思且有意义的观点 喜欢和催更团和弹幕一起共情 也喜欢大家在番外的时候全部一笑带过 
悬崖大声喊出的那一刻 手臂穿过衣袖拥抱你的那一刻 哄你的那一刻 踩下你给的台阶的那一刻 摘下悬崖上小花的那一刻 哼出还没写完新歌的那一刻 这些都是我此趟云旅程中难忘的时刻 不管是哪个时刻但你们肯定有一刻也真情实感了吧
希望在一起没有在一起或者是为了谁还要在一起的所有人 都能够幸福",https://img2.doubanio.com/icon/u119257372-31.jpg,0,,https://www.douban.com/people/119257372/,明天的饭也好吃,看过,"
                    2021-11-24 01:34:42
                "
两天的时间看完了，的确很上头，但到底没有多少共情。,https://img1.doubanio.com/icon/u149344336-7.jpg,0,,https://www.douban.com/people/xiaohaojidouban/,小耗几,看过,"
                    2021-12-03 23:11:42
                "
郭柯宇和章贺这对我真的太能共情了。就自尊心都很强，然后疯狂错位，互相树墙，不能输，无法真诚示弱。然后kk和佟晨洁简直就是我爸妈，就是我觉得这都不离，是我我简直不能忍，结果就是三对里唯一一对有机会继续过下去的… orz,https://img3.doubanio.com/icon/u68939695-10.jpg,0,,https://www.douban.com/people/68939695/,viva,看过,"
                    2021-10-13 21:44:54
                "
爱着，爱过，都是挥之不去的。从来没有看一部国产综艺看得这么入迷,https://img9.doubanio.com/icon/u70556414-4.jpg,0,,https://www.douban.com/people/70556414/,笑拉了你赔,看过,"
                    2021-10-27 07:26:31
                "
哭了很多次,https://img2.doubanio.com/icon/u3902582-3.jpg,0,,https://www.douban.com/people/honeyclover/,clover,看过,"
                    2021-10-20 14:20:19
                "
再见容易，再见很难。,https://img9.doubanio.com/icon/u209691410-4.jpg,0,,https://www.douban.com/people/209691410/,月亮下浪漫的事,看过,"
                    2021-10-13 23:54:36
                "
最后郭姐的拥抱一下子给我哭出声了 害～几乎在每个人身上都能看到自己的影子 或者说的确与不同的人进入亲密关系都能激发不同面的自己 //印象深刻的有一段是 王老师在播客里说他特别同情小朱 描述她像个溺水的人在求救 真的太准确了！！//喜欢佟掌柜的情醒 郭姐的自洽 和葛利的浪漫！认真理解自己的人才能理解他人才会更容易进入亲密关系,https://img2.doubanio.com/icon/u76233617-21.jpg,0,,https://www.douban.com/people/76233617/,金胜伊-,看过,"
                    2021-10-23 12:50:34
                "
我觉得 这是芒果出的烂综艺里面最好的一个 隔壁的《女儿们的恋爱》什么鬼 ,https://img9.doubanio.com/icon/u155815138-4.jpg,0,,https://www.douban.com/people/155815138/,锡,看过,"
                    2022-03-07 11:45:47
                "
在别人身上看到了很多自己的不足，学到很多啦。老王朱雅琼意难平，章贺郭柯宇有些看不懂。。,https://img2.doubanio.com/icon/u145697187-1.jpg,0,,https://www.douban.com/people/145697187/,ejj88,看过,"
                    2021-10-29 09:40:23
                "
世间多是痴情女人多情郎，有时候两个人在一起这么累真的听没有必要继续下去，换作我连他的面都不想再见到了,https://img2.doubanio.com/icon/u162632168-1.jpg,0,,https://www.douban.com/people/162632168/,大白兔喵喵,看过,"
                    2021-09-11 13:21:36
                "
隔了好久 还是不太想看了...,https://img9.doubanio.com/icon/u146090923-4.jpg,0,,https://www.douban.com/people/146090923/,哑子子,看过,"
                    2021-12-21 21:46:34
                "
看到了爱情的多种形式 不能简单地一概论谁有问题谁有错 适时的开导很有必要/我真的非常非常非常讨厌所谓我岁数大我说的就是对的的道理 活那么久还是这么空口白话还要任意打压 王秋雨你就单身算求/佟k让我认识到灵魂的契合太重要了 希望kk可以戒酗酒成功 给到佟掌柜更多的安全感/郭柯章贺放下了吧 以后要一直快乐幸福呀！！！(没想到今年的top综艺有俩都和婚恋相关,https://img1.doubanio.com/icon/u61739435-28.jpg,0,,https://www.douban.com/people/IkaIIIUku/,鱿鱼不犹豫,看过,"
                    2021-11-01 01:59:06
                "
情感密度是电视剧无法比拟的 那么真实又那么浪漫,https://img9.doubanio.com/icon/u2012366-6.jpg,0,,https://www.douban.com/people/2012366/,Joey,看过,"
                    2022-02-16 21:44:48
                "
几乎所有人都很难有审视自己亲密关系的机会和态度，节目给了三组嘉宾这个机会，也让更多人有了反思的态度；和恋综最大的不同是，恋综拿着廉价剧本被催促着谈恋爱，三组嘉宾出世又世俗的婚姻是编剧写不出的，更演不出；整部综艺在我看来并不会让人恐婚，反而用看起来伤感的阶段来反映美好；建议家庭伦理剧的导演编剧演员等从业者都前来观摩学习,https://img2.doubanio.com/icon/u52545422-12.jpg,2,,https://www.douban.com/people/52545422/,archfs,看过,"
                    2022-03-22 02:37:50
                "
挺好的 有风景 有反思 有成长,https://img2.doubanio.com/icon/u2808814-21.jpg,0,,https://www.douban.com/people/Vincent_C/,Vincent,看过,"
                    2021-10-28 22:35:39
                "
最有教育意义的其实是KK跟佟晨洁那一对 明明这么融洽 却难免为一些家里人的压力 给对方的压力而觉得不合适 太真实了,https://img2.doubanio.com/icon/u219176582-13.jpg,0,,https://www.douban.com/people/219176582/,散财童子,看过,"
                    2022-03-20 05:11:18
                "
直到对的人来,https://img1.doubanio.com/icon/u140307699-9.jpg,0,,https://www.douban.com/people/140307699/,∮23∑⌒∞,看过,"
                    2022-01-08 21:37:28
                "
朋友问：离婚有啥好看的，我说：害，还不是因为甜甜的恋爱我自己有。? 看完你就会觉得你npy针不戳…,https://img9.doubanio.com/icon/u88763897-16.jpg,0,,https://www.douban.com/people/viviishere/,Juli,看过,"
                    2021-09-14 21:12:33
                "
被设置的36问和节目组最后的手写信深深打动，人到中年不需操心经济、育儿等一切现实问题，只是讨论感情真奢侈啊……最爱人间清醒佟晨洁,https://img1.doubanio.com/icon/user_normal.jpg,0,,https://www.douban.com/people/pangding816/,幸运的Fiona,看过,"
                    2021-11-01 23:59:38
                "
还不错，嘉宾们都好有勇气，整体都还挺真实的。就是觉得。。无论他们承不承认，看得出明明都是爱过的，可即便如此，渐渐还是走散了。。唉。。感觉好难。。,https://img9.doubanio.com/icon/u160332974-4.jpg,1,,https://www.douban.com/people/160332974/,Drizzling,看过,"
                    2022-03-13 21:33:25
                "
最后一集我真的暴风哭泣。看《再见爱人》的体验感就像阅读非虚构文学，它对于爱情和婚姻的洞察程度是可以和文学作品相比较的。,https://img9.doubanio.com/icon/u157531216-6.jpg,0,,https://www.douban.com/people/157531216/,念姝其,看过,"
                    2022-02-11 11:16:28
                "
今天终终终于全都追完了。正片+plus版+番外篇，真是一个走心的恋综，喜欢三位女嘉宾，郭柯宇、佟晨洁、朱雅琼，喜欢观察室里的“催更团”。新疆真的好美！！！想去旅游！！！三男的都有问题：王秋雨就是pua之王，KK不良嗜好，章贺自卑男+大男子主义。有的时候离婚也是好事，人还是需要自我和解、成长。,https://img2.doubanio.com/icon/u192915388-13.jpg,0,,https://www.douban.com/people/192915388/,啥昵称也不可用,看过,"
                    2021-11-06 18:46:12
                "
婚姻真的不是容易的事。,https://img1.doubanio.com/icon/u47444692-7.jpg,1,,https://www.douban.com/people/47444692/,黎姝,看过,"
                    2021-11-23 13:26:03
                "
真实才是最好的生活方式……比偶像剧好看多了,https://img2.doubanio.com/icon/u2158548-3.jpg,0,,https://www.douban.com/people/2158548/,lcy,看过,"
                    2021-11-17 22:43:05
                "
亲自推荐,https://img2.doubanio.com/icon/u114649524-23.jpg,0,,https://www.douban.com/people/114649524/,樂,看过,"
                    2021-08-04 22:55:58
                "
居然被综艺打动成这样……一方面新疆太美，一方面，人和人真是奇妙，18天而已，也许生活就是需要处处设计和随时留意吧，每个人都有好和不好，这就是真实的人，哪怕有剧本，也是影帝影后！,https://img9.doubanio.com/icon/u57392499-4.jpg,0,,https://www.douban.com/people/57392499/,angel1015,看过,"
                    2021-10-22 18:58:54
                "
非常喜欢，刷新了对离婚的认知，人性太复杂，和人相处真的不容易，有温暖肯定就有失望和沟通不得的痛苦。最后一集终于听完片尾曲，真摇滚的感觉。,https://img2.doubanio.com/icon/u2005589-2.jpg,1,,https://www.douban.com/people/2005589/,ahu,看过,"
                    2021-10-23 10:59:54
                "
关注点真的放在人和关系上，而不是标签，很好,https://img9.doubanio.com/icon/u171417907-5.jpg,1,,https://www.douban.com/people/171417907/,沙丁鱼不太软,看过,"
                    2021-08-12 21:38:13
                "
看完像是经历了三段婚姻:其实女人也可以像佟晨洁那样用草莓熊哄老公;郭和章体现了精神层面不在一个世界的人确实很难说得上是真的爱情;老王很简单很实在，但凡认识过复杂难搞心机的人都情不自禁喜欢老王的简单，这也就难怪最后大部分人都喜欢老王。,https://img2.doubanio.com/icon/u161292754-1.jpg,1,,https://www.douban.com/people/161292754/,PRINCESS.D,看过,"
                    2022-01-15 04:04:18
                "
四分全给摄影组吧！简直把新疆拍的太美了好想去旅游！嘉宾yynj………我觉得这里边除了佟是正常人其他人都好别扭啊。最开始觉得章鱼夫妇两个人都明事理三观正 可是越看越别扭 尤其是郭 撩完就跑死不承认嘴比死鸭子还硬。实在是看不懂 尤其是36问的时候看得我好冒火。很难不说她来这个节目不是为了复出 太不真诚了。实在是太奇葩了 最后一期观察室都在引导观众强行给他们洗白 但实在是没啥用 到最后没有一对导致离婚的问题得到了解决。每一对都在摧毁我对正常的婚姻关系的认知…太可怕了。看了之后就觉得这都是什么男人啊？我男朋友是天使吗？？？？,https://img9.doubanio.com/icon/u115922229-4.jpg,0,,https://www.douban.com/people/115922229/,天气开始降温,看过,"
                    2021-10-22 19:53:09
                "
完美,https://img1.doubanio.com/icon/u2162796-77.jpg,0,,https://www.douban.com/people/ohstephanie/,燕麦,看过,"
                    2021-10-21 12:28:20
                "
那些缠绕进彼此身躯和灵魂里的利刺,https://img1.doubanio.com/icon/u49305453-147.jpg,0,,https://www.douban.com/people/49305453/,喵画不出大象,看过,"
                    2021-11-26 23:25:36
                "
三对儿六人，个性鲜明，故事不一，没有狗血撕逼，更多是展现两个人的相处，加上新疆的美景，太好看了,https://img9.doubanio.com/icon/u121674264-14.jpg,1,,https://www.douban.com/people/nuan950707/,李东南,看过,"
                    2021-11-02 22:00:08
                "
看到一个评论郭柯的弹幕 感性的人总是孤独,https://img9.doubanio.com/icon/u120061371-25.jpg,0,,https://www.douban.com/people/120061371/,被猪圈养的家猫,看过,"
                    2021-09-03 00:38:03
                "
制作的太用心了。嘉宾的表现，观察团的讨论，都很有深度。以及胡彦斌真的是个很妙的人。,https://img2.doubanio.com/icon/u2360360-1.jpg,0,,https://www.douban.com/people/2360360/,Tiffany,看过,"
                    2021-11-13 16:23:27
                "
三对里最让我窒息，最希望他们分手的是老王那对。佟和kk其实问题也挺大的，但两个人都不讨厌，kk被网友骂惨了，但我还是挺理解kk的，他有性格缺陷但他也有他的情感需求。章鱼夫妇希望他们各种安放好自己的情感,https://img2.doubanio.com/icon/u155775813-1.jpg,1,,https://www.douban.com/people/155775813/,nonee,看过,"
                    2021-09-23 00:52:20
                "
所有的爱都是冒险,https://img9.doubanio.com/icon/u162582331-5.jpg,0,,https://www.douban.com/people/162582331/,风继续吹,看过,"
                    2021-11-09 00:13:33
                "
"我对郭柯宇非常好奇哈哈哈！
很喜欢，一是因为在这看到了人物的变化。不去搞仪式感的会采花，恐高的人会挑战自己……我也在想如果说他们之前在是对彼此有恨有怨，后面可能会有改变。
二是关系的变化需要契机，需要创造一个情景一个环境，一起旅行一起塔帐篷一起攀岩，悬崖那个情景就特别好。
三是当我们放下一切（工作、外界），去直面我们的情感问题，不一定会解决什么，但是一定不会很坏。

……………………
完结啦！特别好特别好，因为有复杂性！
",https://img9.doubanio.com/icon/u169870354-16.jpg,0,,https://www.douban.com/people/169870354/,你醒啦？,看过,"
                    2021-08-19 18:02:38
                "
在我的泪点上疯狂蹦迪QAQ每期都把人戳哭得鼻红眼肿脑仁疼……,https://img1.doubanio.com/icon/u45540510-8.jpg,0,,https://www.douban.com/people/meetlittlepanda/,遇见小熊猫,看过,"
                    2021-12-23 14:23:19
                "
充分展现人和关系的复杂性～非常好看 郭柯宇让我着迷  是我想一直学却学不会的温柔 是一种天赋,https://img9.doubanio.com/icon/u48265934-5.jpg,1,,https://www.douban.com/people/48265934/,myRRH,看过,"
                    2021-09-11 14:52:53
                "
章贺让我觉得自己看人还是太表面了。我很理解郭柯的一些想法，我感觉很多时候她的反应和我的反应是一样的。太敏感了。有时候太有才华，太有文学细胞的人不适合生活在这世俗的世界。,https://img9.doubanio.com/icon/u65953684-14.jpg,1,,https://www.douban.com/people/65953684/,凛冰,看过,"
                    2021-11-01 02:20:43
                "
郭柯宇的那个拥抱！,https://img1.doubanio.com/icon/u31784704-8.jpg,0,,https://www.douban.com/people/31784704/,贼骚年,看过,"
                    2021-10-21 21:37:27
                "
这节目，真是看的人又心疼又生气,https://img2.doubanio.com/icon/u73189680-3.jpg,1,,https://www.douban.com/people/73189680/,为人帅表,看过,"
                    2021-09-05 22:13:34
                "
最渣的竟然是章贺,https://img2.doubanio.com/icon/u168890487-62.jpg,0,,https://www.douban.com/people/168890487/,小垃圾,看过,"
                    2021-11-28 12:49:01
                "
没想到离婚综艺这么好看。婚姻后的爱情，说到底就是鸡毛蒜皮里的微弱星火，受不得一点风吹草动，两个人要辛苦的围着它护着它，也很有可能会熄灭。虽然节目只有三对，却能体现出婚姻的普遍状态，好吃懒做的男人，躁动烦闷的男人，深谙pua的男人，沉迷酒精的男人，迫切要孩子的男人。还有爱的痛苦唯唯诺诺的女人，如此优秀却深陷婚姻绝望的女人。,https://img2.doubanio.com/icon/u191279988-1.jpg,0,,https://www.douban.com/people/191279988/,锦瑟无弦-裂缝中,看过,"
                    2021-12-23 10:01:32
                "
郭对张说：要不然复（婚）了，有过吗？张摇摇头说：没有。那一秒我婚姻观崩塌又重组。算是今年值得一看的综艺,https://img1.doubanio.com/icon/u83656167-27.jpg,8,,https://www.douban.com/people/83656167/,萨莉快跑,看过,"
                    2021-10-14 00:04:53
                "
没想到会被这部综艺戳中。,https://img1.doubanio.com/icon/u58314899-38.jpg,0,,https://www.douban.com/people/58314899/,夭二,看过,"
                    2021-10-29 13:09:26
                "
好用心的综艺啊啊啊啊,https://img1.doubanio.com/icon/u98378528-7.jpg,2,,https://www.douban.com/people/98378528/,杀手十一岁_ay,看过,"
                    2021-09-17 23:44:05
                "
重在体验感受而非观点输出。喜欢执中其他人吧啦吧啦算了吧。,https://img9.doubanio.com/icon/u60066338-6.jpg,0,,https://www.douban.com/people/60066338/,icegun,看过,"
                    2021-11-05 20:33:01
                "
